Instances,Run time,Objective value,Explored node,Gap,EPIs

sol_map100_N23_K3_run16	695.62	513.43 	4517875 	0.0000	0 	0.000000 	7.5618	23.8499
sol_map100_N23_K3_run17	238.92	509.13 	479726 	0.0000	0 	0.000000 	23.9586	34.1519
sol_map100_N23_K3_run18	7200.01	521.27 	11071156 	0.0360	0 	0.856100 	15.0389	28.9200
sol_map100_N23_K3_run19	922.19	521.29 	2002628 	0.0000	0 	0.389210 	16.0446	29.2000
sol_map100_N23_K3_run20	1866.84	596.74 	3711774 	0.0000	0 	0.000000 	71.7146	44.3967
sol_map100_N23_K3_run21	82.99	523.13 	284298 	0.0000	0 	1.029541 	10.3038	25.7282
sol_map100_N23_K3_run22	7.78	583.72 	140850 	0.0000	0 	0.155607 	39.7588	32.3210
sol_map100_N23_K3_run23	37.19	531.85 	121938 	0.0000	0 	1.969851 	8.3928	24.2169
sol_map100_N23_K3_run24	4.87	523.72 	23428 	0.0000	0 	0.957345 	7.3199	22.5454
sol_map100_N23_K3_run25	306.49	520.57 	1350288 	0.0000	0 	1.415372 	10.4789	23.8967
sol_map100_N23_K3_run26	4.53	555.14 	58459 	0.0000	0 	1.634196 	15.5439	27.3689
sol_map100_N23_K3_run27	29.16	541.03 	106984 	0.0000	0 	1.702389 	10.8817	25.4605
sol_map100_N23_K3_run28	46.15	524.68 	198134 	0.0000	0 	0.278370 	4.3465	21.1336
sol_map100_N23_K3_run29	4.74	540.24 	35001 	0.0000	0 	1.480832 	6.4911	21.6374
sol_map100_N23_K3_run30	2.56	551.62 	34981 	0.0000	0 	1.452401 	12.0131	25.9670
sol_map100_N23_K3_run31	18.94	541.51 	144499 	0.0000	0 	1.641129 	22.7229	33.9928
sol_map100_N23_K3_run32	100.08	533.17 	417946 	0.0000	0 	3.301999 	6.7302	23.3193
sol_map100_N23_K3_run33	22.59	535.11 	186698 	0.0000	0 	1.880946 	19.0015	31.5912
sol_map100_N23_K3_run34	10.58	521.56 	80651 	0.0000	0 	1.155647 	14.5029	27.0093
sol_map100_N23_K3_run35	167.45	520.22 	615521 	0.0000	0 	2.005010 	11.7591	26.0004
sol_map100_N23_K3_run36	6.81	537.22 	64595 	0.0000	0 	2.054693 	16.2454	29.7333
sol_map100_N23_K3_run37	70.51	511.24 	243787 	0.0000	0 	1.871459 	10.8235	24.4320
sol_map100_N23_K3_run38	22.36	507.57 	113515 	0.0000	0 	1.441546 	12.8797	27.4646
sol_map100_N23_K3_run39	5.64	535.34 	41845 	0.0000	0 	1.321225 	3.7674	21.1051
sol_map100_N23_K3_run40	20.99	541.89 	143706 	0.0000	0 	1.774515 	9.2847	24.7810
sol_map100_N23_K3_run41	50.06	521.91 	138015 	0.0000	0 	1.654632 	17.4017	30.5128
sol_map100_N23_K3_run42	2.50	544.52 	43183 	0.0000	0 	0.952200 	9.0222	24.8643
sol_map100_N23_K3_run43	16.83	524.26 	126234 	0.0000	0 	1.288025 	8.0525	23.1668
sol_map100_N23_K3_run44	65.13	520.33 	361038 	0.0000	0 	2.084403 	12.5492	26.8039
sol_map100_N23_K3_run45	46.85	549.90 	297968 	0.0000	0 	3.602497 	23.7671	34.8036
sol_map100_N23_K3_run46	14.30	514.80 	88583 	0.0000	0 	0.442908 	3.7445	20.8968
sol_map100_N23_K3_run47	11.85	553.11 	75717 	0.0000	0 	0.351637 	8.7441	24.6768
sol_map100_N23_K3_run48	15.24	518.85 	114403 	0.0000	0 	0.012735 	15.1147	28.4678
sol_map100_N23_K3_run49	3.50	548.11 	32410 	0.0000	0 	1.847502 	23.7507	34.7925
sol_map100_N23_K3_run50	4.41	535.25 	41221 	0.0000	0 	1.864487 	14.1082	24.9120
